changeID,project,insertions,deletions,accountID,verified
0,371693,openstack/fuel-web,4,1,20384
0,334988,openstack-dev/ci-sandbox,1,0,21976
0,337792,openstack-dev/ci-sandbox,1,0,22495
0,452001,openstack/charm-neutron-api,52,6,20805
0,426166,openstack-dev/ci-sandbox,0,0,24930
1,262953,openstack/senlin-dashboard,32,0,8358
0,450561,openstack-dev/ci-sandbox,0,0,22501
1,449765,openstack/nova,143,7,21813
1,436178,openstack/service-types-authority,3,0,11904
1,447739,openstack/diskimage-builder,35,26,7118
0,334757,openstack-dev/ci-sandbox,1,0,21976
0,334223,openstack-dev/ci-sandbox,1,1,21976
0,346343,openstack-dev/ci-sandbox,1,0,22495
1,456311,openstack/tripleo-heat-templates,4,19,4328
0,452815,openstack/fuel-library,55,23,13344
1,458661,openstack/python-monascaclient,369,0,22157
1,398919,openstack/python-openstackclient,13,1,10256
1,342267,openstack/swift,66,18,15343
0,337749,openstack-dev/ci-sandbox,1,0,21976
0,412973,openstack-dev/ci-sandbox,0,0,23729
0,336844,openstack-dev/ci-sandbox,1,0,21976
1,456125,openstack-infra/storyboard-webclient,6,5,6889
1,135170,openstack-infra/infra-specs,135,0,9278
1,436507,openstack/cloudkitty-dashboard,1,1,21797
1,458430,openstack/kolla-ansible,1,0,7488
0,434170,openstack/rally,162,0,18404
0,254780,openstack/rally,262,72,8491
0,337725,openstack-dev/ci-sandbox,1,0,21976
0,257275,openstack/nova,23,3,1865
1,415659,openstack/magnum,141,32,24604
0,390249,openstack-dev/sandbox,3,0,23409
1,198383,openstack/murano-specs,182,0,7549
0,361438,openstack/nova,73,0,17973
0,383833,openstack/neutron,1,0,10267
1,459021,openstack/monasca-agent,39,3,18179
1,458441,openstack/freezer-api,1,1,13940
0,436671,openstack/nova,34,0,18335
0,378240,openstack/nova,14,1,17491
0,372045,openstack/nova,122,1,15424
1,236289,openstack/cloud-init,0,0,5263
1,447983,openstack/neutron,69,43,17776
1,310081,openstack/oslo.config,187,13,19611
0,338451,openstack-dev/ci-sandbox,1,0,22495
1,330260,openstack-infra/puppet-gerritbot,21,3,6609
0,376531,openstack/nova,224,0,5441
0,423040,openstack/fuel-ccp,12,0,708
1,449436,openstack/devstack-plugin-glusterfs,9,4,9521
1,458639,openstack/monasca-transform,3,0,11580
0,456585,openstack/nova,18,22,8556
1,447995,openstack/senlin,16,6,25395
1,406668,openstack/heat,1,1,20256
0,396225,openstack/nova,185,4,18603
0,328376,openstack/fuel-web,28,34,7562
1,456310,openstack/tripleo-heat-templates,6,14,4328
0,335049,openstack-dev/ci-sandbox,1,0,21976
0,323157,openstack-dev/ci-sandbox,0,1,21976
1,425488,openstack/packetary,9,9,24456
1,448169,openstack/python-searchlightclient,0,10,25165
0,342847,openstack-dev/ci-sandbox,1,0,22495
1,454070,openstack/governance,10,5,7069
1,458192,openstack/cinder,5,0,4523
1,360810,openstack/stackviz,2116,6,17001
0,398112,openstack-dev/ci-sandbox,0,0,23613
0,453856,openstack/sahara,5,1,23078
1,452558,openstack-infra/system-config,3,80,8482
0,347312,openstack-dev/ci-sandbox,1,0,22495
0,336835,openstack-dev/ci-sandbox,1,0,21976
0,411632,openstack-dev/ci-sandbox,0,0,23729
1,448109,openstack/tacker-specs,332,0,18955
1,357426,openstack-infra/puppet-logstash,6,2,6039
0,451617,openstack/rpm-packaging,53,2,24013
1,456119,openstack/releases,2,2,14962
1,420543,openstack/fuel-ostf,1,1,15905
1,430539,openstack/kolla,1,2,15905
0,340795,openstack-dev/ci-sandbox,1,0,22495
0,429141,openstack/nova,3,2,23975
1,456771,openstack/networking-sfc,86,66,21798
0,323309,openstack-dev/ci-sandbox,1,0,21976
1,411648,openstack/monasca-agent,11,11,11672
1,434290,openstack/tempest,17,0,19262
1,458782,openstack-infra/project-config,1,0,6773
0,338568,openstack-dev/ci-sandbox,1,1,21990
1,445890,openstack/tripleo-heat-templates,0,307,4328
0,343430,openstack-dev/ci-sandbox,1,0,22495
1,385324,openstack/requests-mock,19,0,7191
0,441907,openstack/fuel-library,6,1,13344
0,292012,openstack/fuel-plugin-contrail,123,0,15005
1,369438,openstack/ironic,353,5,9542
1,375722,openstack/glance,33,21,2537
1,426203,openstack/vitrage,6,0,20863
1,182242,openstack/nova-specs,358,0,6509
0,343435,openstack-dev/ci-sandbox,1,0,22495
1,444633,openstack-dev/sandbox,2,0,25420
1,414512,openstack/ironic,23,12,22724
1,424643,openstack/fuel-library,4,1,8786
0,340826,openstack-dev/ci-sandbox,1,0,22495
1,459086,openstack/zun,1105,9,22076
1,361858,openstack/python-manilaclient,3,6,20182
1,387464,openstack/heat,16,0,12404
1,453343,openstack/cinder,137,39,4523
1,442246,openstack/octavia,1355,2,6854
0,340710,openstack-dev/ci-sandbox,1,0,22495
1,343143,openstack-dev/ci-sandbox,1,0,22495
1,408361,openstack-dev/sandbox,1,1,24514
1,399297,openstack/tripleo-validations,23,0,24267
1,352229,openstack/python-cinderclient,230,2,6491
1,124656,openstack/heat-specs,272,0,8328
1,456565,openstack/os-faults,306,68,19011
1,421759,openstack/swift,17,8,19935
1,409598,openstack/kolla,137,0,22582
0,413975,openstack-dev/ci-sandbox,0,0,23729
1,450690,openstack/tripleo-heat-templates,10,2,9003
1,412523,openstack/ironic-specs,320,0,6133
0,174251,openstack/rally,97,48,11893
1,391572,openstack/compass-core,32,0,15502
1,352688,openstack/cinder,121,5,8846
1,317779,openstack-infra/gerrit,4,0,6987
1,443905,openstack/searchlight,1,1,11131
0,450650,openstack/rpm-packaging,1,1,17130
1,458795,openstack/releases,8,0,6732
0,407839,openstack-dev/ci-sandbox,0,0,19774
1,436724,openstack/karbor,1,1,21648
1,439554,openstack/stacklight-integration-tests,1,1,16044
1,446561,openstack/governance,114,0,2
1,455506,openstack/group-based-policy-ui,5,0,16333
0,443627,openstack/nova,129,168,9555
1,456064,openstack/proliantutils,237,10,16635
0,347334,openstack-dev/ci-sandbox,1,0,22495
1,448108,openstack-infra/tripleo-ci,1,1,9061
1,312233,openstack/oslo-specs,370,0,1297
0,323306,openstack-dev/ci-sandbox,1,1,21976
0,240878,openstack/fuel-web,10,0,13505
1,413283,openstack-infra/project-config,1,0,10035
0,345400,openstack-dev/ci-sandbox,1,0,22495
1,312225,openstack/nova-specs,208,0,15524
1,446198,openstack/python-magnumclient,332,2,21660
1,408009,openstack/neutron,4,0,1653
0,340731,openstack-dev/ci-sandbox,1,0,22495
0,445139,openstack/nova,60,4,9555
0,383598,openstack/nova,214,1,22534
1,371406,openstack/python-glareclient,158,58,16658
0,325557,openstack-dev/ci-sandbox,1,0,22127
1,390536,openstack/stackalytics,0,0,23975
0,387907,openstack/fuel-ccp-neutron,27,2,8259
1,140874,openstack/compass-core,1,1,14290
1,427566,openstack/fuel-ui,197,153,8766
1,398126,openstack/python-openstackclient,83,4,23813
1,432902,openstack/karbor,14,0,17151
1,244257,openstack/eslint-config-openstack,7,7,15742
0,334977,openstack-dev/ci-sandbox,1,0,21976
0,334896,openstack-dev/ci-sandbox,1,0,21976
0,337867,openstack-dev/ci-sandbox,1,0,21976
0,394829,openstack-dev/ci-sandbox,0,0,23729
0,347336,openstack-dev/ci-sandbox,1,0,22495
1,417700,openstack/senlin,32,16,22998
1,455995,openstack/python-keystoneclient,1,1,11131
0,390242,openstack-dev/sandbox,0,0,21340
1,449052,openstack/oslo.log,2,4,25524
1,318355,openstack-infra/gerrit,579,11,6987
1,326463,openstack-dev/sandbox,3,0,22196
0,442787,openstack/nova,104,0,4393
1,346429,openstack-dev/ci-sandbox,1,0,22495
1,455543,openstack/cinder,151,44,6062
1,456965,openstack/networking-odl,5,0,17120
0,346464,openstack-dev/ci-sandbox,1,0,22495
0,438135,openstack-dev/devstack,3,41,2750
1,427406,openstack/ironic-tempest-plugin,2,4,22860
0,359861,openstack/nova,56,60,21239
1,138697,openstack/swift,298,72,8859
1,287394,openstack/solar-resources,3,3,19546
1,437207,openstack/browbeat,102,2,10061
0,375552,openstack-dev/sandbox,1,1,23576
1,458625,openstack-dev/devstack,6,1,2750
0,375668,openstack-dev/sandbox,6,0,23580
1,456643,openstack-infra/project-config,1,8,25363
0,327469,openstack-dev/ci-sandbox,1,0,21976
0,451324,openstack/fuel-web,22,1,10443
0,334908,openstack-dev/ci-sandbox,1,0,21976
1,446016,openstack/ceilometer,115,471,1669
1,402296,openstack/octavia,30,0,15857
1,418806,openstack/delimiter,0,23,20096
1,448188,openstack/nova,87,76,6873
0,337009,openstack-dev/ci-sandbox,1,0,21976
1,442707,openstack/charm-designate-bind,1,0,20805
0,316613,openstack-dev/ci-sandbox,1,0,21817
0,438120,openstack-dev/devstack,4,1,14760
1,366354,openstack/glance,1,1,17043
0,343469,openstack-dev/ci-sandbox,1,0,22495
0,339232,openstack/nova,88,44,8213
0,335035,openstack-dev/ci-sandbox,1,0,22495
0,337724,openstack-dev/ci-sandbox,1,0,21976
0,336857,openstack-dev/ci-sandbox,1,0,21976
0,275616,openstack/neutron,30,4,12171
1,420878,openstack/tripleo-specs,135,0,8367
0,432138,openstack/rally,149,0,23435
0,450211,openstack/nova,29,8,13252
0,346926,openstack/nova,75,61,21239
0,409012,openstack-dev/ci-sandbox,23,0,19774
0,455118,openstack/nova,3,0,24131
1,456209,openstack/cinder,606,182,12670
0,322292,openstack/rally,980,1,9577
1,413403,openstack/python-novaclient,4,1,24215
0,374480,openstack/rpm-packaging,74,0,22266
0,337446,openstack-dev/ci-sandbox,1,0,21976
1,407837,openstack/neutron,41,17,6524
1,414880,openstack/oslo.privsep,0,1,22484
1,455755,openstack/octavia,830,2,11628
0,271704,openstack/rally,234,17,15371
0,395483,openstack/neutron,310,2,15471
0,343324,openstack-dev/ci-sandbox,1,0,22495
0,451406,openstack/charm-nova-compute,466,112,935
1,453725,openstack/networking-cisco,49,6,1269
0,336833,openstack-dev/ci-sandbox,1,0,21976
1,447615,openstack/snap.openstack,131,1,11805
0,453592,openstack/charm-swift-storage,436,107,20870
0,335938,openstack-dev/ci-sandbox,1,0,21976
0,445669,openstack/nova,77,98,1063
0,370204,openstack/nova,481,0,11564
0,396121,openstack/neutron,313,229,7249
0,323250,openstack/nova,57,31,91
1,458287,openstack/keystoneauth,100,8,7191
0,336831,openstack-dev/ci-sandbox,1,0,21976
1,434598,openstack/trove,17,7,24549
0,449598,openstack/nova,35,17,17814
1,447418,openstack/os-xenapi,8,12,17922
1,390032,openstack/kolla,4,2,22165
0,420453,openstack/nova,63,2,21239
0,337338,openstack-dev/ci-sandbox,1,0,21976
1,392469,openstack-dev/heat-cfnclient,0,9,20826
1,419474,openstack/nova-specs,129,0,22785
1,456828,openstack/swift,7,1,24330
0,407228,openstack/nova,31,7,18337
1,459069,openstack/sahara-dashboard,1,1,6593
0,347318,openstack-dev/ci-sandbox,1,0,22495
1,400515,openstack/horizon,8,6,11885
1,422871,openstack/sqlalchemy-migrate,1,1,9631
0,375537,openstack-dev/sandbox,3,0,23571
0,320332,openstack-dev/ci-sandbox,1,0,18741
0,346940,openstack-dev/ci-sandbox,1,0,22495
0,335835,openstack-dev/ci-sandbox,1,0,21976
0,343891,openstack-dev/sandbox,2,0,22842
1,363131,openstack/tempest-plugin-cookiecutter,5,3,15197
0,396510,openstack/nova,180,31,21479
1,450233,openstack/tripleo-validations,154,164,17888
0,363194,openstack-dev/ci-sandbox,1,0,18412
0,415652,openstack/fuel-ccp-ci-config,0,6,19542
1,199447,openstack/fuel-library,1,1,7227
0,340679,openstack-dev/ci-sandbox,1,0,22495
1,451396,openstack-infra/devstack-gate,3,0,9061
1,458794,openstack/openstack-ansible,4,3,2245
1,457055,openstack/horizon,31,132,841
0,316562,openstack-dev/ci-sandbox,4,1,21817
1,441715,openstack/openstack-ansible-os_nova,47,0,11782
0,343552,openstack-dev/ci-sandbox,1,0,22495
0,341261,openstack-dev/sandbox,1,0,21206
0,347133,openstack-dev/ci-sandbox,1,0,22495
0,412440,openstack-dev/ci-sandbox,0,0,23729
1,368664,openstack/manila-ui,7,2,6914
1,455045,openstack/neutron,57,35,25643
0,346324,openstack-dev/ci-sandbox,1,0,22495
1,421678,openstack/cinder,37,5,24741
1,457261,openstack/cinder,14,0,6491
1,423018,openstack/distil,0,196,6484
0,375676,openstack-dev/sandbox,5,0,23578
0,335034,openstack-dev/ci-sandbox,1,0,22495
0,337858,openstack-dev/ci-sandbox,1,0,21976
1,453809,openstack/nova,29,2,15334
1,458152,openstack/kolla,20,1,19316
0,343325,openstack-dev/ci-sandbox,3,0,22495
1,458029,openstack/openstack-ansible,1,1,17068
1,322243,openstack-infra/jenkins-job-builder,263,0,6789
0,455632,openstack/fuel-web,3,0,24901
1,242084,openstack/glance_store,145,33,12637
0,456571,openstack/nova,137,12,15334
1,451801,openstack/fuel-web,69,1,10959
0,458040,openstack/vmware-nsx,162,54,20363
1,449976,openstack-dev/sandbox,1,0,25557
1,450868,openstack/monasca-grafana-datasource,217,20,24533
0,422041,openstack/nova,36,8,24906
1,428544,openstack/os-brick,42,2,17720
1,457874,openstack/tripleo-heat-templates,23,0,18575
1,457786,openstack/cinder,1,1,6873
1,307242,openstack/astara-horizon,1,1,11131
0,340729,openstack-dev/ci-sandbox,1,0,22495
1,455184,openstack/magnum,8,2,20498
1,414194,openstack/ironic-specs,180,0,23883
1,390181,openstack/tacker,8,0,14562
0,445954,openstack/sahara-tests,229,199,13919
0,396211,openstack/nova,85,2,9708
1,391115,openstack/swift,1,0,330
0,340709,openstack-dev/ci-sandbox,1,0,22495
0,421445,openstack-dev/ci-sandbox,1,1,24757
1,388498,openstack/glance,3,4,16803
1,252526,openstack/monasca-api,121,0,18179
0,316014,openstack-dev/ci-sandbox,25,4,21817
0,346412,openstack-dev/ci-sandbox,1,0,22495
0,334608,openstack-dev/ci-sandbox,1,0,21976
1,414361,openstack/glance,2,6,21722
1,447396,openstack/keystonemiddleware,125,0,24791
0,445140,openstack/nova,56,0,9555
1,226902,openstack/refstack,388,0,6754
1,272624,openstack/ironic,105,10,6610
1,406553,openstack/fuel-qa,1,1,22484
1,389138,openstack/cloudbase-init,406,0,13539
1,455713,openstack/ironic-inspector,104,10,10239
1,459052,openstack/dragonflow,147,7,11159
1,446245,openstack/nova,77,2,4393
0,445864,openstack/nova,267,82,5754
1,451081,openstack/oslo.config,387,10,6928
1,458999,openstack/puppet-ironic,6,6,14985
1,443294,openstack/tripleo-quickstart-extras,25,2,9592
1,447924,openstack/bareon-ironic,23,24,17954
1,451587,openstack/tripleo-common,2,0,6928
1,456391,openstack/bifrost,21,0,11655
0,415875,openstack/fuel-ccp-neutron,13,15,18652
1,333878,openstack/cloudbase-init,210,101,13539
0,421560,openstack-dev/ci-sandbox,1,1,24757
1,326470,openstack-dev/sandbox,30,0,22005
1,453265,openstack/nova,8,0,10135
1,418739,openstack/stacktach,0,14,21204
1,456756,openstack/nova-specs,12,0,4690
1,458752,openstack/nova,63,20,7634
0,391792,openstack/fuel-noop-fixtures,2,2,22359
0,419662,openstack/nova,17,3,19590
1,439380,openstack-dev/devstack,82,0,17920
0,440969,openstack/fuel-ostf,6,5,19884
1,443484,openstack/karbor,1,1,22255
1,360688,openstack-infra/gerrit,1,0,6987
1,456308,openstack/tripleo-heat-templates,7,19,4328
1,250478,openstack/ironic,363,49,6610
0,336829,openstack-dev/ci-sandbox,1,0,21976
1,172833,openstack-infra/infra-specs,271,0,6889
1,429793,openstack/cinder,39,0,7037
1,450661,openstack/heat,51,1,8289
0,339361,openstack/python-muranoclient,4,4,22662
0,454569,openstack/sahara-image-elements,1,2,10459
1,357341,openstack-infra/tripleo-ci,5,0,4162
0,335033,openstack-dev/ci-sandbox,1,0,22495
1,457161,openstack/karbor,152,62,17151
0,345177,openstack-dev/ci-sandbox,1,0,22495
1,433213,openstack/tempest,1,1,18695
1,422542,openstack/python-cloudkittyclient,1,1,15917
0,340825,openstack-dev/ci-sandbox,1,0,22495
0,356261,openstack-dev/sandbox,1,0,22559
0,336758,openstack-dev/ci-sandbox,1,0,21976
1,136943,openstack/compass-specs,278,0,9854
0,336846,openstack-dev/ci-sandbox,1,0,21976
1,424806,openstack-infra/zuul,1,1,13413
1,455079,openstack/nova,2,2,6873
1,445781,openstack/fuel-qa,6,4,19884
0,390239,openstack-dev/sandbox,14,0,23951
1,437500,openstack/scientific-wg,1,1,10910
0,44989,openstack/swift,11,0,6198
0,343144,openstack-dev/ci-sandbox,1,0,22495
0,346487,openstack-dev/ci-sandbox,1,0,22495
1,289536,openstack/fuel-menu,1,2,406
0,337186,openstack-dev/ci-sandbox,1,0,21976
0,411046,openstack-dev/ci-sandbox,0,0,23729
0,374276,openstack/fuel-ccp,26,16,6786
1,458312,openstack/charms.ceph,26,0,10086
1,435174,openstack/heat,35,8,4257
0,336490,openstack-dev/ci-sandbox,1,0,21976
1,445461,openstack-infra/tripleo-ci,39,0,10022
1,444060,openstack-infra/zuul,192,10,6589
0,427739,openstack/fuel-ccp-ci-config,7,0,19542
1,457152,openstack/releases,5,0,7488
0,367049,openstack-dev/devstack,8,11,5196
1,453175,openstack/nova,11,0,15334
0,346344,openstack-dev/ci-sandbox,1,0,22495
1,444688,openstack/manila,122,0,24564
1,419403,openstack/kiloeyes,1,2,19456
0,379201,openstack-dev/ci-sandbox,0,0,22501
0,439540,openstack/rally,9,2,25005
0,187546,openstack/rally,26,0,10779
1,458303,openstack/networking-sfc,750,16,23142
0,335794,openstack-dev/ci-sandbox,1,0,21976
1,457036,openstack/kosmos,3,2,20466
0,337549,openstack-dev/ci-sandbox,1,0,21976
1,457417,openstack/neutron-dynamic-routing,2,2,9656
0,422594,openstack/nova,864,7,10347
1,458392,openstack-infra/project-config,1,0,6854
0,236552,openstack/python-fuelclient,1,1,5263
0,442295,openstack/nova,138,16,13570
0,458480,openstack/vmware-nsx,17,54,9423
1,288933,openstack/nova,57,5,6450
0,343554,openstack-dev/ci-sandbox,1,0,22495
0,391584,openstack/neutron,14,182,13995
0,431328,openstack/rally,112,0,18404
0,343138,openstack-dev/ci-sandbox,1,0,22495
1,422983,openstack/heat,246,29,13564
0,449308,openstack/sahara,23,14,23791
0,338608,openstack-dev/sandbox,4,0,22481
0,267587,openstack/nova,132,7,9562
1,407771,openstack/kolla-kubernetes,44,0,9237
0,323110,openstack-dev/ci-sandbox,0,1,21976
1,327112,openstack/nova,68,16,21723
1,437329,openstack/kolla,8,1,1390
1,428780,openstack/fuel-docs,15,0,14396
1,458341,openstack/stackalytics,12,0,25632
0,430174,openstack/fuel-library,65,86,7468
0,338620,openstack-dev/sandbox,1,0,18467
0,457858,openstack/nova,24,0,4690
0,390252,openstack-dev/sandbox,1,0,23929
0,334912,openstack-dev/ci-sandbox,1,0,21976
1,447650,openstack/kolla-ansible,10,2,25484
1,344585,openstack/openstack,3299,7,6488
1,454140,openstack/zaqar,24,16,8846
1,419602,openstack/ironic-tempest-plugin,2874,70,22860
1,445947,openstack/nova,34,14,15847
1,436960,openstack/nova-dpm,481,0,11307
0,445142,openstack/nova,121,82,9555
0,421552,openstack/fuel-web,81,2,15140
1,442735,openstack/charm-nova-cloud-controller,506,81,20805
0,414897,openstack-dev/ci-sandbox,0,0,23729
0,337307,openstack-dev/ci-sandbox,1,0,21976
1,456801,openstack/swift,1,1,24330
1,356815,openstack/monasca-agent,123,137,4428
1,315709,openstack/manila-specs,356,0,14567
1,454481,openstack/instack,2,2,11131
1,445529,openstack/ironic,76,1,6773
1,423392,openstack/nova,23,74,9555
1,450173,openstack/watcher-specs,270,0,13111
0,337337,openstack-dev/ci-sandbox,1,0,21976
0,336019,openstack-dev/ci-sandbox,1,0,21976
0,349380,openstack/murano,60,0,21785
1,380950,openstack/gertty,113,3,5689
0,324357,openstack-dev/ci-sandbox,2,0,16015
0,344994,openstack-dev/sandbox,10,0,11481
1,458498,openstack/openstack-ansible-plugins,57,0,2245
0,390832,openstack-dev/sandbox,4,0,23997
1,449530,openstack/puppet-tripleo,63,0,18904
0,363532,openstack-dev/ci-sandbox,3,0,20303
0,337471,openstack-dev/ci-sandbox,1,0,21976
1,429355,openstack/python-cloudkittyclient,38,8,15917
0,436077,openstack/charm-nova-compute-proxy,74,11,22799
1,398484,openstack/oslo.config,33,2,20864
1,359742,openstack/glance,45,12,22834
0,418027,openstack/nova,75,55,782
1,458064,openstack/tripleo-heat-templates,1,1,13039
0,458483,openstack/rpm-packaging,1,1,17130
0,337171,openstack-dev/ci-sandbox,1,0,21976
1,458905,openstack/openstack-ansible-tests,1,0,6816
1,459010,openstack/puppet-oslo,4,4,14985
0,338683,openstack-dev/ci-sandbox,1,0,22495
1,239479,openstack-infra/system-config,21,1,13431
0,291204,openstack/cinder,33,0,19367
0,446243,openstack/nova,0,45,4393
0,439146,openstack/neutron,313,1347,5367
0,410996,openstack/nova,31,29,6873
1,240450,openstack/heat-specs,79,0,8289
1,449776,openstack/python-cinderclient,36,9,4523
1,236596,openstack/surveil,1,1,5263
0,458667,openstack/nova,36,3,4393
1,432116,openstack/manila,4,1,9521
1,452062,openstack/kolla-ansible,3,4,24330
1,248275,openstack-infra/devstack-gate,18,0,6488
0,383859,openstack/nova,1137,118,9555
0,418513,openstack/nova,83,56,782
1,421387,openstack-infra/jenkins-job-builder,49,1,13967
1,351511,openstack/neutron-vpnaas,857,0,17699
1,379816,openstack/compass-adapters,3,3,8213
1,448125,openstack/kosmos-specs,5,1,20466
0,180050,openstack/vmware-nsx,212,1,7317
1,457184,openstack/mistral,233,72,8731
0,387226,openstack/nova,42,8,12732
1,448442,openstack/karbor,33,0,17151
0,337505,openstack-dev/ci-sandbox,1,0,21976
1,403818,openstack/tripleo-quickstart-extras,1,1,9976
1,458930,openstack/keystone,4,2,8482
1,458455,openstack/python-cinderclient,1,1,19265
1,457839,openstack/monasca-transform,173,33,11580
0,246910,openstack/nova,134,26,5948
1,312589,openstack/nova,173,156,13689
1,409464,openstack/tripleo-quickstart,3,3,6968
0,346483,openstack-dev/ci-sandbox,1,0,22495
0,398740,openstack-dev/ci-sandbox,1,0,23613
0,419978,openstack/nova,11,43,782
0,412194,openstack-dev/ci-sandbox,0,0,23729
0,336385,openstack-dev/ci-sandbox,1,0,21976
1,435665,openstack-infra/devstack-gate,8,1,1561
1,454545,openstack/tap-as-a-service,2,2,11131
1,447503,openstack/cinder,3,67,1669
0,414391,openstack-dev/ci-sandbox,0,0,23729
0,342779,openstack-dev/ci-sandbox,1,0,22495
1,402850,openstack/swift-bench,9,0,6159
0,445844,openstack/nova,1,1,6062
1,426079,openstack/cloudkitty,0,1,19457
1,454023,openstack/nova,155,0,8264
1,222291,openstack-infra/git-review,22,3,15378
1,400100,openstack/cinder-specs,144,0,8347
0,412637,openstack-dev/ci-sandbox,0,0,6805
0,436715,openstack/nova-powervm,0,0,16710
1,440274,openstack/swift,1,1,12404
1,453614,openstack/charms.ceph,12,6,20870
1,446167,openstack/ironic-specs,293,0,10343
0,458807,openstack/nova,70,7,10135
1,437963,openstack/ironic,151,9,14614
0,162674,openstack/rally,22,3,15206
0,458681,openstack/vmware-nsx,562,0,23251
0,337197,openstack-dev/ci-sandbox,1,0,21976
0,357653,openstack/neutron-lbaas,18,9,6116
0,403640,openstack/nova,38,24,10618
0,173428,openstack/rally,90,0,13555
1,424234,openstack/cinder,160,0,8543
0,310079,openstack/rally,1250,10,14541
1,371893,openstack/solum,2,2,22165
1,446510,openstack/sushy,479,0,16635
0,157458,openstack/rally,388,0,14475
1,447527,openstack/python-octaviaclient,16,0,18332
0,340688,openstack-dev/ci-sandbox,1,0,22495
0,397471,openstack/fuel-library,14,4,22879
1,346932,openstack-dev/ci-sandbox,1,0,22495
1,421013,openstack/bareon,2,2,19554
1,452855,openstack/kolla-kubernetes,1,144,2834
1,415003,openstack/ironic-specs,298,0,14525
1,458081,openstack/openstack-helm,2,1,15518
1,433494,openstack/python-blazarclient,0,9,21797
0,447150,openstack/neutron,36,32,7787
1,362766,openstack/nova,148,48,11564
1,408259,openstack/pyeclib,16,0,15343
0,398888,openstack-dev/ci-sandbox,1,0,23613
1,397074,openstack/heat,155,59,12404
0,390842,openstack-dev/sandbox,1,0,23988
1,419747,openstack/trove-dashboard,11,14,13861
1,447008,openstack/tripleo-docs,7,3,22306
1,240744,openstack/scalpels,8,0,6835
0,338690,openstack-dev/sandbox,0,0,22585
1,404673,openstack/networking-cisco,2,2,15905
0,399553,openstack-dev/ci-sandbox,1,0,23613
0,413918,openstack-dev/ci-sandbox,0,0,23729
1,441860,openstack/valence,13,0,10206
0,411099,openstack-dev/ci-sandbox,0,0,23729
1,371920,openstack/manila,3,11,21204
0,375643,openstack/fuel-library,95,0,14178
1,394480,openstack/nova,201,719,9569
0,335004,openstack-dev/ci-sandbox,1,0,21976
0,398995,openstack/fuel-ostf,1,1,19884
0,218755,openstack/oslo.vmware,24,6,10327
0,336160,openstack-dev/ci-sandbox,1,0,21976
1,452623,openstack/neutron,75,22,23804
0,320989,openstack/rally,45,102,8491
1,456188,openstack/karbor,63,10,17151
1,438067,openstack/heat,7,5,8129
1,342953,openstack/swift,28,42,15343
0,335010,openstack-dev/ci-sandbox,1,0,21976
0,424154,openstack/neutron,79,52,22218
0,417323,openstack/fuel-library,23,23,24061
1,444598,openstack/cinder,530,32,2243
1,458954,openstack/keystone,18,2,16465
1,419051,openstack/trove,17,46,10215
0,401934,openstack-dev/ci-sandbox,1,0,22312
1,219372,openstack-infra/infra-specs,251,0,16272
1,455390,openstack/horizon,9,1,841
0,338070,openstack-dev/ci-sandbox,1,0,21976
0,336982,openstack/rally,27,0,21528
0,426409,openstack-dev/devstack,13,0,24960
0,436508,openstack-dev/devstack,44,18,6482
0,457716,openstack/nova,2,2,15334
1,457958,openstack/senlin,144,1,25661
1,435215,openstack/nova-zvm-virt-driver,15,1,23802
1,458897,openstack/openstack-ansible-lxc_hosts,31,4,7353
1,433674,openstack/openstack-doc-tools,28,33,15334
1,429770,openstack/ironic,157,2,14525
0,340140,openstack-dev/ci-sandbox,1,1,21990
0,343528,openstack-dev/ci-sandbox,1,0,22495
0,391428,openstack/nova,2,28,18603
1,367629,openstack/horizon,271,783,14124
0,453673,openstack/nova,18,0,8864
1,362785,openstack/keystone,0,19,13478
0,333116,openstack-dev/ci-sandbox,5,1,21976
0,396186,openstack-dev/devstack,51,0,1779
1,145009,openstack/cloudroast,76,0,13897
1,458869,openstack/python-cinderclient,0,1,2
1,448513,openstack/nemesis,11,3,24925
1,422705,openstack/kolla-ansible,83,87,22165
0,364068,openstack-dev/ci-sandbox,10,1,20303
1,447146,openstack/monasca-agent,34,0,24679
1,445730,openstack/horizon,2,1,22037
0,395766,openstack-dev/ci-sandbox,1,0,22312
1,388393,openstack/swift,697,0,21231
1,409877,openstack/development-proposals,120,0,13781
0,382031,openstack/nova,4,47,10224
1,431497,openstack/ironic,115,18,6637
1,445494,openstack/tripleo-heat-templates,19,7,8449
1,313313,openstack/fuel-library,106,69,17730
1,408960,openstack/fuel-plugins,1,1,22484
0,441688,openstack/fuel-plugin-contrail,13,0,17960
0,376078,openstack/nova,0,0,17169
0,428481,openstack/nova,209,34,4393
0,203482,openstack/rally,633,0,11279
0,337166,openstack-dev/ci-sandbox,1,0,21976
0,425876,openstack/nova,86,51,8864
0,337306,openstack-dev/ci-sandbox,1,0,21976
1,389084,openstack/fuel-library,17,21,20313
1,175127,openstack/networking-brocade,34,0,14081
1,458951,openstack/training-guides,38,25,7198
1,407571,openstack-infra/project-config,7,5,13047
1,346365,openstack-dev/ci-sandbox,1,0,22495
1,456416,openstack/horizon,327,135,841
1,410008,openstack/python-openstackclient,45,2,21514
0,414060,openstack-dev/ci-sandbox,0,0,23729
0,411709,openstack-dev/ci-sandbox,0,0,23729
1,438787,openstack/nova-specs,152,0,4428
0,265266,openstack/cinder,57,32,19213
